combination,attr1_name,attr1_val,attr2_name,attr2_val,attr3_name,attr3_val,attr4_name,attr4_val,attr5_name,attr5_val,pokemon,pokeapi_name_fixed
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,4,coolness,3,beauty,1,cuteness,4,Roggenrola,roggenrola
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,3,beauty,3,cuteness,2,Boldore,boldore
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,5,beauty,1,cuteness,2,Gigalith,gigalith
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,3,coolness,1,beauty,1,cuteness,4,Woobat,woobat
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,2,beauty,2,cuteness,4,Swoobat,swoobat
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,1,coolness,4,beauty,1,cuteness,4,Drilbur,drilbur
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,5,beauty,2,cuteness,4,Excadrill,excadrill
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,2,beauty,4,cuteness,4,Mega Audino,audino-mega
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,1,beauty,4,cuteness,4,standard Audino,audino
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,3,beauty,1,cuteness,4,Timburr,timburr
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,2,beauty,1,cuteness,2,Gurdurr,gurdurr
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,2,beauty,1,cuteness,2,Conkeldurr,conkeldurr
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,1,beauty,2,cuteness,4,Tympole,tympole
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,3,coolness,2,beauty,2,cuteness,2,Palpitoad,palpitoad
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,3,beauty,1,cuteness,2,Seismitoad,seismitoad
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,1,beauty,1,cuteness,2,Throh,throh
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,3,beauty,1,cuteness,2,Sawk,sawk
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,1,beauty,4,cuteness,4,Sewaddle,sewaddle
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,2,beauty,5,cuteness,2,Swadloon,swadloon
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,3,beauty,4,cuteness,4,Leavanny,leavanny
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,4,beauty,2,cuteness,4,Venipede,venipede
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,5,beauty,1,cuteness,2,Whirlipede,whirlipede
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,4,beauty,4,cuteness,2,Scolipede,scolipede
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,3,coolness,2,beauty,4,cuteness,4,Cottonee,cottonee
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,5,coolness,2,beauty,5,cuteness,4,Whimsicott,whimsicott
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,3,coolness,1,beauty,5,cuteness,4,Petilil,petilil
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,2,beauty,5,cuteness,4,Hisuian Lilligant,lilligant-hisui
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,2,beauty,5,cuteness,4,standard Lilligant,lilligant
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,1,coolness,3,beauty,1,cuteness,2,Blue-Stripe Basculin,basculin-blue-striped
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,1,coolness,3,beauty,1,cuteness,2,Red-Stripe Basculin,basculin-red-striped
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,1,coolness,3,beauty,2,cuteness,2,White-Stripe Basculin,basculin-white-striped
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,1,coolness,5,beauty,2,cuteness,4,Sandile,sandile
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,5,beauty,3,cuteness,2,Krokorok,krokorok
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,5,beauty,3,cuteness,2,Krookodile,krookodile
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,3,beauty,2,cuteness,4,Galarian Darumaka,darumaka-galar
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,5,coolness,2,beauty,1,cuteness,4,standard Darumaka,darumaka
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,3,beauty,1,cuteness,4,Galarian Darmanitan Zen Mode,darmanitan-galar-zen
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,3,beauty,1,cuteness,4,Galarian Darmanitan Standard Mode,darmanitan-galar-standard
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,3,beauty,2,cuteness,2,standard Darmanitan Zen Mode,darmanitan-zen
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,4,coolness,5,beauty,1,cuteness,2,standard Darmanitan Standard Mode,darmanitan-standard
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,3,beauty,4,cuteness,4,Maractus,maractus
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,1,coolness,5,beauty,1,cuteness,4,Dwebble,dwebble
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,3,beauty,1,cuteness,4,Crustle,crustle
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,3,coolness,4,beauty,1,cuteness,4,Scraggy,scraggy
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,4,beauty,1,cuteness,4,Scrafty,scrafty
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,1,beauty,5,cuteness,2,Sigilyph,sigilyph
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,5,coolness,4,beauty,2,cuteness,4,Galarian Yamask,yamask-galar
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,5,coolness,4,beauty,2,cuteness,4,standard Yamask,yamask
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,5,coolness,5,beauty,1,cuteness,2,Cofagrigus,cofagrigus
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,3,beauty,2,cuteness,4,Tirtouga,tirtouga
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,4,beauty,3,cuteness,2,Carracosta,carracosta
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,4,beauty,2,cuteness,4,Archen,archen
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,4,beauty,3,cuteness,4,Archeops,archeops
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,3,coolness,2,beauty,1,cuteness,4,Trubbish,trubbish
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,2,beauty,1,cuteness,2,Gigantamax Garbodor,garbodor-gmax
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,1,beauty,1,cuteness,2,standard Garbodor,garbodor
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,5,beauty,5,cuteness,4,Hisuian Zorua,zorua-hisui
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,5,beauty,5,cuteness,4,standard Zorua,zorua
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,5,beauty,5,cuteness,4,Hisuian Zoroark,zoroark-hisui
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,5,beauty,5,cuteness,2,standard Zoroark,zoroark
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,1,coolness,2,beauty,5,cuteness,4,Minccino,minccino
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,2,beauty,5,cuteness,4,Cinccino,cinccino
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,1,beauty,2,cuteness,4,Gothita,gothita
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,1,beauty,3,cuteness,4,Gothorita,gothorita
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,1,beauty,4,cuteness,2,Gothitelle,gothitelle
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,4,coolness,2,beauty,3,cuteness,4,Solosis,solosis
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,3,beauty,3,cuteness,4,Duosion,duosion
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,4,beauty,3,cuteness,4,Reuniclus,reuniclus
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,1,coolness,1,beauty,3,cuteness,4,Ducklett,ducklett
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,2,beauty,5,cuteness,2,Swanna,swanna
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,5,coolness,1,beauty,3,cuteness,4,Vanillite,vanillite
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,1,beauty,2,cuteness,4,Vanillish,vanillish
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,5,coolness,1,beauty,3,cuteness,4,Vanilluxe,vanilluxe
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,1,beauty,5,cuteness,4,Autumn Deerling,deerling-autumn
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,2,beauty,5,cuteness,4,Spring Deerling,deerling-spring
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,1,beauty,5,cuteness,4,Summer Deerling,deerling-summer
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,2,beauty,5,cuteness,4,Winter Deerling,deerling-winter
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,3,beauty,5,cuteness,2,Autumn Sawsbuck,sawsbuck-autumn
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,3,beauty,5,cuteness,2,Spring Sawsbuck,sawsbuck-spring
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,4,beauty,5,cuteness,2,Summer Sawsbuck,sawsbuck-summer
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,5,beauty,5,cuteness,4,Winter Sawsbuck,sawsbuck-winter
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,3,beauty,5,cuteness,4,Emolga,emolga
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,3,beauty,1,cuteness,4,Karrablast,karrablast
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,1,beauty,5,cuteness,2,Escavalier,escavalier
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,3,coolness,1,beauty,2,cuteness,4,Foongus,foongus
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,3,coolness,2,beauty,1,cuteness,2,Amoonguss,amoonguss
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,1,beauty,5,cuteness,2,Female Frillish,frillish-female
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,1,beauty,5,cuteness,2,Male Frillish,frillish-male
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,1,beauty,3,cuteness,2,Female Jellicent,jellicent-female
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,1,beauty,4,cuteness,2,Male Jellicent,jellicent-male
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,1,beauty,4,cuteness,2,Alomomola,alomomola
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,2,coolness,5,beauty,4,cuteness,4,Joltik,joltik
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,5,beauty,3,cuteness,4,Galvantula,galvantula
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,3,coolness,3,beauty,3,cuteness,2,Ferroseed,ferroseed
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,4,beauty,1,cuteness,2,Ferrothorn,ferrothorn
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,3,coolness,2,beauty,3,cuteness,2,Klink,klink
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,1,beauty,3,cuteness,2,Klang,klang
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,1,beauty,3,cuteness,2,Klinklang,klinklang
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,2,coolness,2,beauty,3,cuteness,4,Tynamo,tynamo
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,3,beauty,1,cuteness,2,Eelektrik,eelektrik
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,5,beauty,1,cuteness,2,Eelektross,eelektross
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,2,beauty,2,cuteness,4,Elgyem,elgyem
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,2,beauty,3,cuteness,2,Beheeyem,beheeyem
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,4,coolness,4,beauty,4,cuteness,4,Litwick,litwick
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,5,coolness,3,beauty,5,cuteness,2,Lampent,lampent
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,5,coolness,5,beauty,5,cuteness,2,Chandelure,chandelure
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,4,beauty,3,cuteness,4,Axew,axew
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,4,beauty,2,cuteness,4,Fraxure,fraxure
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,5,beauty,4,cuteness,2,Haxorus,haxorus
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,1,beauty,3,cuteness,4,Cubchoo,cubchoo
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,2,coolness,4,beauty,2,cuteness,2,Beartic,beartic
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,1,beauty,3,cuteness,2,Cryogonal,cryogonal
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,2,beauty,1,cuteness,4,Shelmet,shelmet
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,3,coolness,5,beauty,1,cuteness,2,Accelgor,accelgor
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,2,beauty,1,cuteness,2,Galarian Stunfisk,stunfisk-galar
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,1,beauty,1,cuteness,2,standard Stunfisk,stunfisk
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,3,coolness,4,beauty,3,cuteness,4,Mienfoo,mienfoo
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,5,beauty,5,cuteness,4,Mienshao,mienshao
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,4,beauty,2,cuteness,2,Druddigon,druddigon
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,4,beauty,2,cuteness,4,Golett,golett
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,5,beauty,2,cuteness,4,Golurk,golurk
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,5,beauty,2,cuteness,4,Pawniard,pawniard
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,5,beauty,3,cuteness,2,Bisharp,bisharp
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,3,beauty,3,cuteness,2,Bouffalant,bouffalant
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,3,beauty,4,cuteness,4,Rufflet,rufflet
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,4,beauty,5,cuteness,2,Hisuian Braviary,braviary-hisui
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,4,beauty,5,cuteness,2,standard Braviary,braviary
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,1,beauty,1,cuteness,4,Vullaby,vullaby
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,3,beauty,3,cuteness,2,Mandibuzz,mandibuzz
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,2,beauty,2,cuteness,2,Heatmor,heatmor
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,4,beauty,2,cuteness,2,Durant,durant
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,4,beauty,2,cuteness,4,Deino,deino
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,4,beauty,1,cuteness,4,Zweilous,zweilous
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,5,coolness,5,beauty,1,cuteness,4,Hydreigon,hydreigon
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,3,beauty,3,cuteness,4,Larvesta,larvesta
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,5,beauty,5,cuteness,4,Volcarona,volcarona
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,3,beauty,4,cuteness,2,Cobalion,cobalion
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,1,beauty,2,cuteness,2,Terrakion,terrakion
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,3,beauty,5,cuteness,2,Virizion,virizion
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,1,beauty,2,cuteness,2,Therian Tornadus,tornadus-therian
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,5,coolness,2,beauty,1,cuteness,2,Incarnate Tornadus,tornadus-incarnate
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,2,beauty,1,cuteness,2,Therian Thundurus,thundurus-therian
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,5,coolness,2,beauty,2,cuteness,2,Incarnate Thundurus,thundurus-incarnate
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,5,beauty,5,cuteness,4,Reshiram,reshiram
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,5,beauty,4,cuteness,2,Zekrom,zekrom
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,5,coolness,3,beauty,2,cuteness,2,Therian Landorus,landorus-therian
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,5,coolness,3,beauty,1,cuteness,2,Incarnate Landorus,landorus-incarnate
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,5,beauty,2,cuteness,2,Black Kyurem,kyurem-black
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,3,beauty,5,cuteness,2,White Kyurem,kyurem-white
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,5,beauty,1,cuteness,2,standard Kyurem,kyurem
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,4,beauty,4,cuteness,4,Resolute Keldeo,keldeo-resolute
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,1,beauty,4,cuteness,4,standard Keldeo,keldeo-ordinary
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,1,beauty,5,cuteness,4,Pirouette Meloetta,meloetta-pirouette
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,3,beauty,5,cuteness,4,Aria Meloetta,meloetta-aria
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,5,beauty,1,cuteness,4,Genesect,genesect
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,2,beauty,3,cuteness,4,Chespin,chespin
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,3,coolness,1,beauty,1,cuteness,4,Quilladin,quilladin
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,3,beauty,2,cuteness,4,Chesnaught,chesnaught
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,3,beauty,5,cuteness,4,Fennekin,fennekin
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,2,beauty,4,cuteness,4,Braixen,braixen
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,5,coolness,1,beauty,4,cuteness,4,Delphox,delphox
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,4,beauty,3,cuteness,4,Froakie,froakie
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,4,beauty,2,cuteness,4,Frogadier,frogadier
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,3,coolness,3,beauty,4,cuteness,2,Ash Greninja,greninja-ash
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,5,beauty,5,cuteness,2,standard Greninja,greninja
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,2,beauty,2,cuteness,4,Bunnelby,bunnelby
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,1,beauty,1,cuteness,2,Diggersby,diggersby
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,1,coolness,4,beauty,4,cuteness,4,Fletchling,fletchling
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,5,beauty,4,cuteness,4,Fletchinder,fletchinder
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,5,beauty,5,cuteness,2,Talonflame,talonflame
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,1,coolness,1,beauty,1,cuteness,4,Scatterbug,scatterbug-meadow
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,1,beauty,3,cuteness,4,Spewpa,spewpa-meadow
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,3,beauty,5,cuteness,4,Vivillon,vivillon-meadow
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,1,coolness,4,beauty,2,cuteness,4,Litleo,litleo
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,3,beauty,4,cuteness,2,Female Pyroar,pyroar-female
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,2,coolness,3,beauty,4,cuteness,2,Male Pyroar,pyroar-male
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,1,beauty,4,cuteness,4,Flabébé,flabebe-red
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,2,beauty,5,cuteness,4,Floette,floette-red
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,4,coolness,1,beauty,5,cuteness,4,Florges,florges-red
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,2,beauty,4,cuteness,4,Skiddo,skiddo
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,3,beauty,5,cuteness,2,Gogoat,gogoat
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,1,coolness,5,beauty,3,cuteness,4,Pancham,pancham
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,2,coolness,5,beauty,3,cuteness,2,Pangoro,pangoro
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,2,coolness,1,beauty,4,cuteness,2,Dandy Furfrou,furfrou-dandy
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,1,beauty,5,cuteness,2,Debutante Furfrou,furfrou-debutante
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,1,beauty,4,cuteness,2,Diamond Furfrou,furfrou-diamond
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,1,beauty,5,cuteness,2,Heart Furfrou,furfrou-heart
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,2,beauty,5,cuteness,2,Kabuki Furfrou,furfrou-kabuki
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,1,coolness,2,beauty,5,cuteness,2,La Reine Furfrou,furfrou-la-reine
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,1,beauty,4,cuteness,2,Matron Furfrou,furfrou-matron
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,1,beauty,3,cuteness,2,Pharaoh Furfrou,furfrou-pharaoh
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,1,coolness,3,beauty,4,cuteness,4,Star Furfrou,furfrou-star
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,1,coolness,3,beauty,5,cuteness,2,Natural Furfrou,furfrou-natural
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,3,coolness,1,beauty,5,cuteness,2,Espurr,espurr
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,2,beauty,5,cuteness,4,Female Meowstic,meowstic-female
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,3,coolness,3,beauty,5,cuteness,4,Male Meowstic,meowstic-male
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,5,coolness,4,beauty,4,cuteness,2,Honedge,honedge
complexity + fantasy + coolness + beauty -> cuteness,complexity,4,fantasy,4,coolness,2,beauty,5,cuteness,2,Doublade,doublade
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,4,coolness,4,beauty,4,cuteness,2,Aegislash,aegislash-shield
complexity + fantasy + coolness + beauty -> cuteness,complexity,2,fantasy,4,coolness,1,beauty,5,cuteness,2,Spritzee,spritzee
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,1,beauty,3,cuteness,2,Aromatisse,aromatisse
complexity + fantasy + coolness + beauty -> cuteness,complexity,1,fantasy,5,coolness,1,beauty,4,cuteness,4,Swirlix,swirlix
complexity + fantasy + coolness + beauty -> cuteness,complexity,3,fantasy,5,coolness,1,beauty,2,cuteness,4,Slurpuff,slurpuff
complexity + fantasy + coolness + beauty -> cuteness,complexity,5,fantasy,2,coolness,1,beauty,4,cuteness,4,Inkay,inkay
